	WordPiece	surprisal	window
752	Then	11.921656314763476	1L/1R
753	sa	8.60770668775243	1L/1R
754	##ith	3.4954922992732036	1L/1R
755	he	8.842836126030482	1L/1R
756	unto	19.13197666079676	1L/1R
757	me	7.1110127624592785	1L/1R
758	See	17.00867858406108	1L/1R
759	thou	17.825274054956232	1L/1R
760	do	9.578727562335366	1L/1R
761	it	4.493999509370221	1L/1R
762	not	9.513513559267134	1L/1R
763	for	8.03526456878991	1L/1R
764	I	0.4814970320369833	1L/1R
765	am	2.323096308438167	1L/1R
766	thy	8.461742141445866	1L/1R
767	fellows	14.512111647047128	1L/1R
768	##er	9.069604999274619	1L/1R
769	##vant	14.082736012911775	1L/1R
770	and	10.914169205454206	1L/1R
771	of	5.451455215500507	1L/1R
772	thy	12.928766959049677	1L/1R
773	br	11.03115315323531	1L/1R
774	##eth	0.02990692703909279	1L/1R
775	##ren	14.70293848849603	1L/1R
776	the	3.6978974545811996	1L/1R
777	prophet	9.6471751367022	1L/1R
778	##s	0.8548873958660257	1L/1R
779	and	9.763836136767482	1L/1R
780	of	6.878222257092085	1L/1R
781	them	7.26331844594273	1L/1R
782	which	8.85696718048312	1L/1R
783	keep	13.820701048401094	1L/1R
784	the	8.206112461919718	1L/1R
785	saying	12.56810891125794	1L/1R
786	##s	4.009877161127764	1L/1R
787	of	5.153680555163538	1L/1R
788	this	3.2994523337105592	1L/1R
789	book	12.119277438114091	1L/1R
790	worship	13.581953879835812	1L/1R
791	God	9.274598998979695	1L/1R
792	.	1.6730816292206996	1L/1R
793	And	5.211897338275327	1L/1R
794	he	3.516162947005357	1L/1R
795	sa	2.6636816847550517	1L/1R
796	##ith	2.185004355147094	1L/1R
797	unto	8.398767502158565	1L/1R
798	me	11.906015931314428	1L/1R
799	Seal	23.45322562026943	1L/1R
800	not	12.564417860449613	1L/1R
801	the	7.812021406458541	1L/1R
802	saying	12.56810891125794	1L/1R
803	##s	4.009877161127764	1L/1R
804	of	2.6844592882903284	1L/1R
805	the	0.5210360182708269	1L/1R
806	prophecy	14.77718770727212	1L/1R
807	of	2.9819749230871175	1L/1R
808	this	3.2994523337105592	1L/1R
809	book	15.10034215359111	1L/1R
810	for	4.529305010762009	1L/1R
811	the	5.477073831894165	1L/1R
812	time	9.392272364027887	1L/1R
813	is	2.7469956673329534	1L/1R
814	at	9.491449952772896	1L/1R
815	hand	11.114546403689035	1L/1R
816	.	1.2913813659893885	1L/1R
817	He	12.199593668277961	1L/1R
818	that	7.953171577186394	1L/1R
819	is	1.3780982619822864	1L/1R
820	un	11.682253422723182	1L/1R
821	##ju	0.32676242718107207	1L/1R
822	##st	2.2463005079401963	1L/1R
823	let	7.681871253566926	1L/1R
824	him	2.98767179320004	1L/1R
825	be	8.533939350637926	1L/1R
826	un	14.389869092618163	1L/1R
827	##ju	0.32676242718107207	1L/1R
828	##st	2.8242669652842	1L/1R
829	still	14.684963102928593	1L/1R
830	and	6.981195025451525	1L/1R
831	he	11.629252871245178	1L/1R
832	which	6.910723942408864	1L/1R
833	is	0.37339316281016255	1L/1R
834	filthy	21.93603670479191	1L/1R
835	let	14.249900277252092	1L/1R
836	him	2.98767179320004	1L/1R
837	be	8.820056447445625	1L/1R
838	filthy	16.798851540564797	1L/1R
839	still	12.019593927675409	1L/1R
840	and	6.981195025451525	1L/1R
841	he	11.936143484944447	1L/1R
842	that	6.184719813474409	1L/1R
843	is	3.1640710389415476	1L/1R
844	right	1.3975564324686363	1L/1R
845	##eous	8.692218713771346	1L/1R
846	let	11.324801215348076	1L/1R
847	him	2.98767179320004	1L/1R
848	be	8.67829536227724	1L/1R
849	right	2.4831819824044987	1L/1R
850	##eous	10.451577863077615	1L/1R
851	still	14.646845499993763	1L/1R
852	and	6.981195025451525	1L/1R
853	he	11.936143484944447	1L/1R
854	that	6.184719813474409	1L/1R
855	is	0.24806260676622233	1L/1R
856	holy	18.275662476057878	1L/1R
857	let	11.988226599068089	1L/1R
858	him	2.98767179320004	1L/1R
859	be	6.584358924896642	1L/1R
860	holy	15.162988391808565	1L/1R
861	still	11.590533183065656	1L/1R
862	.	1.6125818767042253	1L/1R
863	And	8.690366834693238	1L/1R
864	be	0.0669911679918068	1L/1R
865	##hold	6.329116230078457	1L/1R
866	I	3.9769113311518587	1L/1R
867	come	12.435495308925193	1L/1R
868	quickly	9.461694179070685	1L/1R
869	and	6.376578277825175	1L/1R
870	my	13.456372219285404	1L/1R
871	reward	13.24860958586278	1L/1R
872	is	7.064824606880286	1L/1R
873	with	3.70213397853558	1L/1R
874	me	13.375479944818665	1L/1R
875	to	1.6109780533816596	1L/1R
876	give	8.709854983759996	1L/1R
877	every	9.465098372008487	1L/1R
878	man	11.05020658852695	1L/1R
879	according	14.791350063503543	1L/1R
880	as	13.280951740819617	1L/1R
881	his	7.492530644011006	1L/1R
882	work	6.9105045827824645	1L/1R
883	shall	3.9881689425364066	1L/1R
884	be	4.058655025539961	1L/1R
885	.	5.413806514164366	1L/1R
886	I	1.249605405618978	1L/1R
887	am	0.35490936548411206	1L/1R
888	Alpha	18.314007054514455	1L/1R
889	and	2.2754873958893462	1L/1R
890	Omega	17.79647111820358	1L/1R
891	the	5.132116031896806	1L/1R
892	beginning	12.245574861284624	1L/1R
893	and	5.882376871647043	1L/1R
894	the	1.0412355253413854	1L/1R
895	end	10.801238444491398	1L/1R
896	the	7.7787052454471155	1L/1R
897	first	7.52092792716745	1L/1R
898	and	6.294439851279829	1L/1R
899	the	3.3068391385180713	1L/1R
900	last	8.868044157354182	1L/1R
901	.	7.84603426906346	1L/1R
902	Blessed	12.788538977103594	1L/1R
903	are	1.4622992139224138	1L/1R
904	they	4.105809673325713	1L/1R
905	that	9.287165416679079	1L/1R
906	do	18.096467107970632	1L/1R
907	his	9.71397997536386	1L/1R
908	command	1.1978389558846987	1L/1R
909	##ments	10.361239854229044	1L/1R
910	that	6.815129801214265	1L/1R
911	they	3.365119836523821	1L/1R
912	may	5.293516418262713	1L/1R
913	have	7.732730952215561	1L/1R
914	right	7.543915854807698	1L/1R
915	to	2.6886306973971337	1L/1R
916	the	1.7561477447360392	1L/1R
917	tree	12.298186979521732	1L/1R
918	of	0.10313151118546389	1L/1R
919	life	12.379523975871791	1L/1R
920	and	10.368811729249018	1L/1R
921	may	4.432457344001767	1L/1R
922	enter	10.457124940534186	1L/1R
923	in	8.829137271780631	1L/1R
924	through	12.440945055607827	1L/1R
925	the	0.2990757425847171	1L/1R
926	gates	9.769304901669829	1L/1R
927	into	6.247074790670179	1L/1R
928	the	0.2742213515053361	1L/1R
929	city	8.63400269235312	1L/1R
930	.	2.256402337192938	1L/1R
931	For	9.985231680851388	1L/1R
932	without	15.177997190171387	1L/1R
933	are	12.62572143816139	1L/1R
934	dogs	15.809248596925068	1L/1R
935	and	6.857208924409805	1L/1R
936	so	4.642267869481749	1L/1R
937	##rcerer	3.048352525772005	1L/1R
938	##s	3.59994273254404	1L/1R
939	and	7.293940055041821	1L/1R
940	whore	19.00100817051211	1L/1R
941	##mon	0.010325466150497287	1L/1R
942	##gers	9.745349641172092	1L/1R
943	and	5.360239448229355	1L/1R
944	murderer	14.69464542871063	1L/1R
945	##s	3.0380449383222943	1L/1R
946	and	5.27586318862077	1L/1R
947	idol	5.660939855712193	1L/1R
948	##ater	9.619562187462455	1L/1R
949	##s	3.270551435737016	1L/1R
950	and	4.595077132718997	1L/1R
951	who	12.45792848891794	1L/1R
952	##so	0.040034669619645885	1L/1R
953	##ever	5.6511278855361295	1L/1R
954	love	8.47607701528301	1L/1R
955	##th	12.83650156868679	1L/1R
956	and	7.3272178415288725	1L/1R
957	make	13.594663348237521	1L/1R
958	##th	15.717289499548205	1L/1R
959	a	5.954131544249229	1L/1R
960	lie	10.427303126895987	1L/1R
961	.	4.156864855835983	1L/1R
962	I	10.504841532819876	1L/1R
963	Jesus	21.018628264225335	1L/1R
964	have	10.144098147642715	1L/1R
965	sent	11.50596600898993	1L/1R
966	mine	16.387059306066835	1L/1R
967	angel	17.248961478104846	1L/1R
968	to	1.4237869369076497	1L/1R
969	testify	11.351109248149397	1L/1R
970	unto	8.464710382729711	1L/1R
971	you	3.7857241662025554	1L/1R
972	these	12.17060126671389	1L/1R
973	things	11.65327351647066	1L/1R
974	in	1.623105178437602	1L/1R
975	the	4.423348202501927	1L/1R
976	churches	17.80578600381362	1L/1R
977	I	6.255637919482403	1L/1R
978	am	4.867326916146402	1L/1R
979	the	12.729806920906704	1L/1R
980	root	13.287920376319605	1L/1R
981	and	6.1131336941352625	1L/1R
982	the	5.131034963071362	1L/1R
983	offspring	11.650766697722752	1L/1R
984	of	0.7449211344361987	1L/1R
985	David	12.496084147804757	1L/1R
986	and	4.711805863294208	1L/1R
987	the	3.7607952597775935	1L/1R
988	bright	14.692948482239077	1L/1R
989	and	9.1957566981372	1L/1R
990	morning	13.331530254281333	1L/1R
991	star	11.50360442572826	1L/1R
992	.	1.4829218915860078	1L/1R
993	And	6.9431140982902715	1L/1R
994	the	1.9800818591319826	1L/1R
995	Spirit	14.344779932493983	1L/1R
996	and	6.796953014106421	1L/1R
997	the	2.4657321500133045	1L/1R
998	bride	16.46035176121388	1L/1R
999	say	13.695970155370421	1L/1R
1000	Come	16.9752510767377	1L/1R
1001	And	11.917649193317134	1L/1R
1002	let	6.515190993073707	1L/1R
1003	him	4.856244371056956	1L/1R
1004	that	9.175566870476386	1L/1R
1005	hear	8.24776086113174	1L/1R
1006	##eth	14.270422714220595	1L/1R
1007	say	9.322112644074977	1L/1R
1008	Come	16.9752510767377	1L/1R
1009	And	11.917649193317134	1L/1R
1010	let	6.515190993073707	1L/1R
1011	him	4.856244371056956	1L/1R
1012	that	5.198686537229869	1L/1R
1013	is	2.4276046163397487	1L/1R
1014	at	8.6751312490783	1L/1R
1015	##hir	13.574445620518595	1L/1R
1016	##st	5.118992587149795	1L/1R
1017	he	2.9753667167096283	1L/2R
1018	she	5.332686584302251	1L/2R
1019	##wed	17.52583435645263	1L/2R
1020	me	5.833108902877312	1L/2R
1021	a	1.4566241448076824	1L/2R
1022	pure	10.25641579309317	1L/2R
1023	river	9.152827928675894	1L/2R
1024	of	3.4647821807697308	1L/2R
1025	water	10.311092895852958	1L/2R
1026	of	5.924327125939651	1L/2R
1027	life	10.210498692017019	1L/2R
1028	clear	9.308453793150772	1L/2R
1029	as	10.94126041563183	1L/2R
1030	crystal	18.43552752231379	1L/2R
1031	proceeding	19.194117902694067	1L/2R
1032	out	2.500880750594979	1L/2R
1033	of	0.7388858539723941	1L/2R
1034	the	0.10905714372586267	1L/2R
1035	throne	13.09308913351211	1L/2R
1036	of	0.31276348133107035	1L/2R
1037	God	9.413695054205116	1L/2R
1038	and	6.787946296048667	1L/2R
1039	of	4.135898228220253	1L/2R
1040	the	0.19906841243146767	1L/2R
1041	Lamb	13.201924179895025	1L/2R
1042	.	6.649046120201063	1L/2R
1043	In	1.0014137018789917	1L/2R
1044	the	0.002558703778114298	1L/2R
1045	midst	14.323290711784447	1L/2R
1046	of	0.8755730525151985	1L/2R
1047	the	0.4179133913105935	1L/2R
1048	street	15.266720744051597	1L/2R
1049	of	6.217742603743557	1L/2R
1050	it	7.663990802374074	1L/2R
1051	and	11.535275283911409	1L/2R
1052	on	0.5096871001892175	1L/2R
1053	either	1.4745765685745909	1L/2R
1054	side	0.23417772729840614	1L/2R
1055	of	0.16929776659976992	1L/2R
1056	the	0.8171605898125209	1L/2R
1057	river	9.502360095494266	1L/2R
1058	was	6.322840407282112	1L/2R
1059	there	7.782963515196796	1L/2R
1060	the	3.5160220185868445	1L/2R
1061	tree	8.51333042109075	1L/2R
1062	of	0.061886634560854185	1L/2R
1063	life	10.902311662176986	1L/2R
1064	which	10.973973229924738	1L/2R
1065	bare	15.662614927188502	1L/2R
1066	twelve	18.803888694467716	1L/2R
1067	manner	17.07205524910815	1L/2R
1068	of	1.146055064571639	1L/2R
1069	fruits	9.613924387476146	1L/2R
1070	and	6.398236124558855	1L/2R
1071	yielded	11.73773048909148	1L/2R
1072	her	8.000036546776212	1L/2R
1073	fruit	16.015677161967794	1L/2R
1074	every	3.7693233693276462	1L/2R
1075	month	5.973050443778329	1L/2R
1076	and	7.748136669460115	1L/2R
1077	the	1.1050579289409157	1L/2R
1078	leaves	12.285249721306624	1L/2R
1079	of	0.2674296787871154	1L/2R
1080	the	0.8401506771688746	1L/2R
1081	tree	15.862492067247025	1L/2R
1082	were	11.358363845998904	1L/2R
1083	for	5.087338401046039	1L/2R
1084	the	0.07337363273742994	1L/2R
1085	healing	17.515759997188518	1L/2R
1086	of	1.3823937606864005	1L/2R
1087	the	4.512279053987211	1L/2R
1088	nations	16.932421869552304	1L/2R
1089	.	0.7189939635150243	1L/2R
1090	And	3.642684797172947	1L/2R
1091	there	6.026814153390798	1L/2R
1092	shall	6.583399208798066	1L/2R
1093	be	2.2305126038305416	1L/2R
1094	no	1.1473924860621088	1L/2R
1095	more	3.301249452050967	1L/2R
1096	curse	17.02968026455373	1L/2R
1097	but	13.566972667545587	1L/2R
1098	the	0.2240016859547316	1L/2R
1099	throne	13.09308913351211	1L/2R
1100	of	0.31276348133107035	1L/2R
1101	God	9.413695054205116	1L/2R
1102	and	6.787946296048667	1L/2R
1103	of	4.135898228220253	1L/2R
1104	the	0.21379489436154964	1L/2R
1105	Lamb	15.610088408162458	1L/2R
1106	shall	6.73749734785337	1L/2R
1107	be	2.581648592386414	1L/2R
1108	in	3.687638408589929	1L/2R
1109	it	7.535143815555776	1L/2R
1110	and	9.403455791606419	1L/2R
1111	his	4.022218214689275	1L/2R
1112	servants	9.213395043987251	1L/2R
1113	shall	7.424873390210198	1L/2R
1114	serve	5.703745968351719	1L/2R
1115	him	3.207580140673414	1L/2R
1116	.	0.561999845620093	1L/2R
1117	And	4.94898627081742	1L/2R
1118	they	6.455089910147286	1L/2R
1119	shall	8.373648609152115	1L/2R
1120	see	2.537475136543152	1L/2R
1121	his	1.009604453383336	1L/2R
1122	face	6.130633489589785	1L/2R
1123	and	3.1858378739385538	1L/2R
1124	his	2.368031442683685	1L/2R
1125	name	3.186667372573444	1L/2R
1126	shall	5.439975216639837	1L/2R
1127	be	3.632977917356777	1L/2R
1128	in	6.587451472639687	1L/2R
1129	their	1.5687799140108216	1L/2R
1130	forehead	7.72047768928749	1L/2R
1131	##s	3.409580275931593	1L/2R
1132	.	2.650352017108254	1L/2R
1133	And	3.642684797172947	1L/2R
1134	there	6.026814153390798	1L/2R
1135	shall	6.583399208798066	1L/2R
1136	be	1.5883007595853516	1L/2R
1137	no	7.666489469514932	1L/2R
1138	night	11.78445307739298	1L/2R
1139	there	12.642537261333997	1L/2R
1140	and	7.098728895154509	1L/2R
1141	they	4.589316268989338	1L/2R
1142	need	6.776752439582532	1L/2R
1143	no	2.1864727233808745	1L/2R
1144	candle	11.751096679318698	1L/2R
1145	neither	19.685305437885667	1L/2R
1146	light	11.2162769427584	1L/2R
1147	of	1.9291132202616894	1L/2R
1148	the	0.2458332214414513	1L/2R
1149	sun	16.093911846321074	1L/2R
1150	for	5.234804463532572	1L/2R
1151	the	0.4607033134755936	1L/2R
1152	Lord	4.026686344059671	1L/2R
1153	God	2.4204569786635215	1L/2R
1154	give	5.325427323549054	1L/2R
1155	##th	8.74774097750078	1L/2R
1156	them	11.307264897279062	1L/2R
1157	light	13.036128571437	1L/2R
1158	and	4.889854772233998	1L/2R
1159	they	4.539486609656538	1L/2R
1160	shall	3.4460233315103457	1L/2R
1161	reign	6.5409341566518595	1L/2R
1162	for	0.403799777393832	1L/2R
1163	ever	0.3335161360832443	1L/2R
1164	and	2.829927788919289	1L/2R
1165	ever	12.125509744007445	1L/2R
1166	.	0.33854600320333067	1L/2R
1167	And	5.330828161979614	1L/2R
1168	he	1.6656735142860788	1L/2R
1169	said	2.4778110887581937	1L/2R
1170	unto	3.709045202961867	1L/2R
1171	me	3.779975855301675	1L/2R
1172	These	13.99279406673063	1L/2R
1173	saying	12.644841293307623	1L/2R
1174	##s	7.879176473270553	1L/2R
1175	are	5.842557918900159	1L/2R
1176	faithful	8.970344252559636	1L/2R
1177	and	1.1600733028859636	1L/2R
1178	true	15.001270651274385	1L/2R
1179	and	8.816944551140079	1L/2R
1180	the	1.0985380216820972	1L/2R
1181	Lord	5.578329353559379	1L/2R
1182	God	9.776912297527451	1L/2R
1183	of	0.7178528574870382	1L/2R
1184	the	0.2160197261496554	1L/2R
1185	holy	7.593689358263795	1L/2R
1186	prophet	4.136891799380586	1L/2R
1187	##s	1.9257696680296341	1L/2R
1188	sent	11.512826665552309	1L/2R
1189	his	4.41047559899418	1L/2R
1190	angel	14.787768435281933	1L/2R
1191	to	5.07953474010939	1L/2R
1192	she	2.8301957736521577	1L/2R
1193	##w	16.56001811795311	1L/2R
1194	unto	14.265639541959676	1L/2R
1195	his	3.1839834522701005	1L/2R
1196	servants	16.47934775219253	1L/2R
1197	the	9.254577196054992	1L/2R
1198	things	7.23194655206746	1L/2R
1199	which	10.191290588966337	1L/2R
1200	must	8.236088023052483	1L/2R
1201	shortly	17.42813026298475	1L/2R
1202	be	3.998776174735314	1L/2R
1203	done	7.177072519409998	1L/2R
1204	.	4.379937943875254	1L/2R
1205	Be	1.481330517907818	1L/2R
1206	##hold	6.678220643376113	1L/2R
1207	I	4.019775421162669	1L/2R
1208	come	12.94785587000254	1L/2R
1209	quickly	15.147108219517266	1L/2R
1210	blessed	14.829774174939082	1L/2R
1211	is	2.5093941563600928	1L/2R
1212	he	5.773939335485866	1L/2R
1213	that	5.858634354655924	1L/2R
1214	keep	7.779141693077187	1L/2R
1215	##eth	17.444582942003183	1L/2R
1216	the	2.35599786625059	1L/2R
1217	saying	11.28670820380162	1L/2R
1218	##s	3.7500884113525417	1L/2R
1219	of	1.9082748922001103	1L/2R
1220	the	0.33904724732859665	1L/2R
1221	prophecy	15.424135228313137	1L/2R
1222	of	3.7642743890526025	1L/2R
1223	this	3.9276019052504525	1L/2R
1224	book	9.649691096328741	1L/2R
1225	.	2.30088139581598	1L/2R
1226	And	9.34958717841959	1L/2R
1227	I	12.750655611017704	1L/2R
1228	John	19.47654500616183	1L/2R
1229	saw	5.200711065277	1L/2R
1230	these	4.528182788217024	1L/2R
1231	things	11.468303003490847	1L/2R
1232	and	5.854377207173277	1L/2R
1233	heard	8.759795627277946	1L/2R
1234	them	4.797043107361406	1L/2R
1235	And	13.30134693805403	1L/2R
1236	when	4.697862164072373	1L/2R
1237	I	3.0844222824960905	1L/2R
1238	had	1.585965551181786	1L/2R
1239	heard	2.24013477019778	1L/2R
1240	and	4.7236980751695405	1L/2R
1241	seen	16.40336810200065	1L/2R
1242	I	5.753109099613689	1L/2R
1243	fell	10.894962077405857	1L/2R
1244	down	5.474175271469674	1L/2R
1245	to	1.458043655586451	1L/2R
1246	worship	12.056408295566948	1L/2R
1247	before	11.326651993062402	1L/2R
1248	the	0.9942550224718717	1L/2R
1249	feet	12.77239742281228	1L/2R
1250	of	1.1052440245890298	1L/2R
1251	the	0.7577254471113835	1L/2R
1252	angel	15.018129826356214	1L/2R
1253	which	9.53775885848297	1L/2R
1254	she	2.839903616821539	1L/2R
1255	##wed	18.106348420759936	1L/2R
1256	me	5.272841298664811	1L/2R
1257	these	8.356513799225635	1L/2R
1258	things	4.500201060193434	1L/2R
1259	.	0.6050776079346812	1L/2R
1260	Then	8.763923601348285	1L/2R
1261	sa	3.3807654526608526	1L/2R
1262	##ith	1.3352759353443924	1L/2R
1263	he	9.676500976860094	1L/2R
1264	unto	16.060449480102555	1L/2R
1265	me	2.9298151657830407	1L/2R
1266	See	19.285669155255523	1L/2R
1267	thou	17.21109959535137	1L/2R
1268	do	11.609030895893815	1L/2R
1269	it	2.158822954822048	1L/2R
1270	not	9.941122215989656	1L/2R
1271	for	9.741304872301825	1L/2R
1272	I	0.030704039929828866	1L/2R
1273	am	3.355186088508041	1L/2R
1274	thy	10.06311849235232	1L/2R
1275	fellows	17.544323110297793	1L/2R
1276	##er	13.701550992716594	1L/2R
1277	##vant	14.020403240411818	1L/2R
1278	and	10.991189115485254	1L/2R
1279	of	6.931681748057448	1L/2R
1280	thy	5.918708857515305	1L/2R
1281	br	1.5650506117369115e-05	1L/2R
1282	##eth	0.03726811473703212	1L/2R
1283	##ren	16.74587589990309	1L/2R
1284	the	7.44215117440736	1L/2R
1285	prophet	11.842397095236448	1L/2R
1286	##s	0.8984350977421725	1L/2R
1287	and	8.988388493186632	1L/2R
1288	of	4.46465650687771	1L/2R
1289	them	6.761840640419366	1L/2R
1290	which	10.055604364491993	1L/2R
1291	keep	14.477989413519355	1L/2R
1292	the	1.4012857044089078	1L/2R
1293	saying	11.28670820380162	1L/2R
1294	##s	10.110667143815729	1L/2R
1295	of	2.3726560420991123	1L/2R
1296	this	7.002755470026421	1L/2R
1297	book	12.379998146953495	1L/2R
1298	worship	14.328131152824856	1L/2R
1299	God	4.449662435427179	1L/2R
1300	.	1.8198401265181838	1L/2R
1301	And	4.871747910664081	1L/2R
1302	he	3.3107402386943243	1L/2R
1303	sa	0.2105668508104389	1L/2R
1304	##ith	2.054486775000632	1L/2R
1305	unto	7.779844595188142	1L/2R
1306	me	9.364742097782681	1L/2R
1307	Seal	23.49226100009666	1L/2R
1308	not	12.530914813372732	1L/2R
1309	the	4.304931682399325	1L/2R
1310	saying	11.28670820380162	1L/2R
1311	##s	3.7500884113525417	1L/2R
1312	of	1.9082748922001103	1L/2R
1313	the	0.33904724732859665	1L/2R
1314	prophecy	15.424135228313137	1L/2R
1315	of	3.7642743890526025	1L/2R
1316	this	5.215633138439879	1L/2R
1317	book	13.542541589415393	1L/2R
1318	for	5.778489578698577	1L/2R
1319	the	1.3779261669322633	1L/2R
1320	time	9.560964430429097	1L/2R
1321	is	0.19336522616463458	1L/2R
1322	at	7.742390741577663	1L/2R
1323	hand	11.384615074869142	1L/2R
1324	.	2.858133906556369	1L/2R
1325	He	12.385528620762582	1L/2R
1326	that	9.030190700377027	1L/2R
1327	is	0.7436717976212387	1L/2R
1328	un	2.02470985137688	1L/2R
1329	##ju	0.6996548416276659	1L/2R
1330	##st	1.4181039962645232	1L/2R
1331	let	2.870248637307924	1L/2R
1332	him	3.786756768277431	1L/2R
1333	be	8.595668663558095	1L/2R
1334	un	5.857764839878151	1L/2R
1335	##ju	0.10520249321102461	1L/2R
1336	##st	2.5235522874397582	1L/2R
1337	still	12.066188972061711	1L/2R
1338	and	7.012080191442522	1L/2R
1339	he	9.90729688658312	1L/2R
1340	which	8.190153972821005	1L/2R
1341	is	0.9640853765983868	1L/2R
1342	filthy	15.175987846930752	1L/2R
1343	let	6.206270492173683	1L/2R
1344	him	1.9186945523103183	1L/2R
1345	be	10.205614080633461	1L/2R
1346	filthy	16.779484687779345	1L/2R
1347	still	12.406551998713313	1L/2R
1348	and	7.370990194217467	1L/2R
1349	he	10.60340148981935	1L/2R
1350	that	12.042305612629182	1L/2R
1351	is	0.8939547008534725	1L/2R
1352	right	1.0944133927060267	1L/2R
1353	##eous	8.151313359498449	1L/2R
1354	let	6.566637419814855	1L/2R
1355	him	1.6589337729982567	1L/2R
1356	be	7.386677241316562	1L/2R
1357	right	4.34000737290563	1L/2R
1358	##eous	7.606138639109701	1L/2R
1359	still	11.885189170791003	1L/2R
1360	and	7.370990194217467	1L/2R
1361	he	10.60340148981935	1L/2R
1362	that	3.2514323505133635	1L/2R
1363	is	0.8646703792426688	1L/2R
1364	holy	12.484778649800408	1L/2R
1365	let	4.056669068193451	1L/2R
1366	him	3.948287713969735	1L/2R
1367	be	8.080384124215259	1L/2R
1368	holy	16.014699694943655	1L/2R
1369	still	16.080133392542546	1L/2R
1370	.	1.4805505464669624	1L/2R
1371	And	2.7439680085215485	1L/2R
1372	be	0.06455516193110693	1L/2R
1373	##hold	5.206658250529822	1L/2R
1374	I	4.019775421162669	1L/2R
1375	come	11.776233649470313	1L/2R
1376	quickly	11.938981730253207	1L/2R
1377	and	7.028227292913164	1L/2R
1378	my	10.944034306058047	1L/2R
1379	reward	12.091225246806918	1L/2R
1380	is	4.836374276403219	1L/2R
1381	with	5.261739270050655	1L/2R
1382	me	10.258199553669515	1L/2R
1383	to	1.4657012738953936	1L/2R
1384	give	8.179785289987846	1L/2R
1385	every	3.8581911141083665	1L/2R
1386	man	10.700015488571713	1L/2R
1387	according	14.095347923588951	1L/2R
1388	as	14.58566883436545	1L/2R
1389	his	5.421482764968467	1L/2R
1390	work	7.493637813047075	1L/2R
1391	shall	5.145470469038884	1L/2R
1392	be	4.887668517903292	1L/2R
1393	.	6.1447872349146735	1L/2R
1394	I	0.08998106331386069	1L/2R
1395	am	0.5572994352716008	1L/2R
1396	Alpha	5.8552496600558195	1L/2R
1397	and	1.5575727816868805	1L/2R
1398	Omega	23.806137798444517	1L/2R
1399	the	5.085093018951411	1L/2R
1400	beginning	12.100083228935272	1L/2R
1401	and	3.9837675853058	1L/2R
1402	the	4.214416627509884	1L/2R
1403	end	7.025332120790923	1L/2R
1404	the	6.242188547457806	1L/2R
1405	first	7.573611871019513	1L/2R
1406	and	2.451942692478328	1L/2R
1407	the	0.8043335795719956	1L/2R
1408	last	8.472811170562164	1L/2R
1409	.	1.6981110294003376	1L/2R
1410	Blessed	9.757514928931544	1L/2R
1411	are	1.0792982377073836	1L/2R
1412	they	3.4471940776534824	1L/2R
1413	that	11.337707034740793	1L/2R
1414	do	18.40321718827218	1L/2R
1415	his	8.948260999931415	1L/2R
1416	command	1.1054273689247072	1L/2R
1417	##ments	5.99266196367802	1L/2R
1418	that	4.282489761779399	1L/2R
1419	they	3.194900894395418	1L/2R
1420	may	5.39305774540794	1L/2R
1421	have	1.2168831564294615	1L/2R
1422	right	10.12024588497046	1L/2R
1423	to	4.9048955043908755	1L/2R
1424	the	0.27380595986256684	1L/2R
1425	tree	8.51333042109075	1L/2R
1426	of	0.1347194393363048	1L/2R
1427	life	10.385919033422967	1L/2R
1428	and	8.365532461058528	1L/2R
1429	may	4.350081970905925	1L/2R
1430	enter	5.496434933550944	1L/2R
1431	in	7.248405887246204	1L/2R
1432	through	5.592929368189352	1L/2R
1433	the	0.17106881691029233	1L/2R
1434	gates	9.917102684234738	1L/2R
1435	into	3.8854471281880896	1L/2R
1436	the	0.10420249378836412	1L/2R
1437	city	10.115156319152842	1L/2R
1438	.	1.9626181064607777	1L/2R
1439	For	10.098144384612416	1L/2R
1440	without	15.308319835055027	1L/2R
1441	are	13.068152746945854	1L/2R
1442	dogs	15.28505178496889	1L/2R
1443	and	2.515249370505045	1L/2R
1444	so	2.0427746511086173	1L/2R
1445	##rcerer	2.63464324617988	1L/2R
1446	##s	2.9110794825249124	1L/2R
1447	and	4.875275683995748	1L/2R
1448	whore	12.907120941761677	1L/2R
1449	##mon	0.004809419171114636	1L/2R
1450	##gers	7.175174367668851	1L/2R
1451	and	0.9832527402202119	1L/2R
1452	murderer	16.758262494822482	1L/2R
1453	##s	2.0425806759952296	1L/2R
1454	and	3.4056250471971703	1L/2R
1455	idol	3.7098559683161105	1L/2R
1456	##ater	8.871438271846204	1L/2R
1457	##s	4.90574605373577	1L/2R
1458	and	3.8387766041194684	1L/2R
1459	who	2.5683926020112007	1L/2R
1460	##so	0.07524928124596339	1L/2R
1461	##ever	4.814608825007596	1L/2R
1462	love	9.752140122582217	1L/2R
1463	##th	15.9683477573245	1L/2R
1464	and	5.705258530910937	1L/2R
1465	make	10.003107028199507	1L/2R
1466	##th	20.509831084357455	1L/2R
1467	a	2.9184222927795402	1L/2R
1468	lie	10.125476067563932	1L/2R
1469	.	6.0110948456074444	1L/2R
1470	I	9.228098825789335	1L/2R
1471	Jesus	26.321896149463647	1L/2R
1472	have	8.785926238814831	1L/2R
1473	sent	9.699404173879243	1L/2R
